
Datum	Waterstand	Temperatuur water	Temperatuur intern
2019-01-22 21:15:00	-203.08	10.11	-1.65
2019-01-22 21:30:00	-203.07	10.07	-1.58
2019-01-22 21:45:00	-203.1	10.07	-1.58
2019-01-22 22:00:00	-203.12	10.07	-1.58
2019-01-22 22:15:00	-203.12	10.07	-1.51
2019-01-22 22:30:00	-203.14	10.11	-1.45
2019-01-22 22:45:00	-203.13	10.11	-1.45
2019-01-22 23:00:00	-203.13	10.07	-1.38
2019-01-22 23:15:00	-203.07	10.07	-1.31
2019-01-22 23:30:00	-203.09	10.07	-1.31
2019-01-22 23:45:00	-203.1	10.07	-1.31
2019-01-23 00:00:00	-203.1	10.07	-1.31
2019-01-23 00:15:00	-203.07	10.07	-1.31
2019-01-23 00:30:00	-203.07	10.07	-1.31
2019-01-23 00:45:00	-203.02	10.07	-1.31
2019-01-23 01:00:00	-203.02	10.07	-1.45
2019-01-23 01:15:00	-203.04	10.07	-1.45
2019-01-23 01:30:00	-203.02	10.07	-1.45
2019-01-23 01:45:00	-202.97	10.07	-1.51
2019-01-23 02:00:00	-202.96	10.07	-1.65
2019-01-23 02:15:00	-202.94	10.07	-1.84
2019-01-23 02:30:00	-202.98	10.07	-2.11
2019-01-23 02:45:00	-202.97	10.07	-2.31
2019-01-23 03:00:00	-202.97	10.07	-2.44
2019-01-23 03:15:00	-202.96	10.07	-2.77
2019-01-23 03:30:00	-202.93	10.07	-3.1
2019-01-23 03:45:00	-202.88	10.07	-3.43
2019-01-23 04:00:00	-202.84	10.07	-3.7
2019-01-23 04:15:00	-202.86	10.07	-3.97
2019-01-23 04:30:00	-202.87	10.07	-4.23
2019-01-23 04:45:00	-202.91	10.07	-4.43
2019-01-23 05:00:00	-202.94	10.07	-4.63
2019-01-23 05:15:00	-202.93	10.07	-4.96
2019-01-23 05:30:00	-202.96	10.07	-5.11
2019-01-23 05:45:00	-202.97	10.07	-5.43
2019-01-23 06:00:00	-202.99	10.07	-5.68
2019-01-23 06:15:00	-202.94	10.07	-5.92
2019-01-23 06:30:00	-202.99	10.07	-6.16
2019-01-23 06:45:00	-203.03	10.07	-6.4
2019-01-23 07:00:00	-203.04	10.03	-6.72
2019-01-23 07:15:00	-203.1	10.07	-6.8
2019-01-23 07:30:00	-203.15	10.03	-6.97
2019-01-23 07:45:00	-203.19	10.07	-7.21
2019-01-23 08:00:00	-203.22	10.07	-7.45
2019-01-23 08:15:00	-203.25	10.07	-7.69
2019-01-23 08:30:00	-203.29	10.07	-7.93
2019-01-23 08:45:00	-203.32	10.07	-8.18
2019-01-23 09:00:00	-203.37	10.07	-8.34
2019-01-23 09:15:00	-203.4	10.07	-8.42
2019-01-23 09:30:00	-203.44	10.07	-8.34
2019-01-23 09:45:00	-203.5	10.07	-8.18
2019-01-23 10:00:00	-203.54	10.03	-7.93
2019-01-23 10:15:00	-203.59	10.07	-7.37
2019-01-23 10:30:00	-203.66	10.07	-6.48
2019-01-23 10:45:00	-203.7	10.03	-5.19
2019-01-23 11:00:00	-203.75	10.07	-4.23
2019-01-23 11:15:00	-203.78	10.07	-3.57
2019-01-23 11:30:00	-203.82	10.03	-2.9
2019-01-23 11:45:00	-203.83	10.03	-2.24
2019-01-23 12:00:00	-203.87	10.03	-1.65
2019-01-23 12:15:00	-203.92	10.07	-1.18
2019-01-23 12:30:00	-203.95	10.03	-0.65
2019-01-23 12:45:00	-203.97	10.07	-0.12
2019-01-23 13:00:00	-204	10.03	0.34
2019-01-23 13:15:00	-204.05	10.03	0.79
2019-01-23 13:30:00	-204.08	10.03	1.18
2019-01-23 13:45:00	-204.1	10.07	1.51
2019-01-23 14:00:00	-204.14	10.03	1.79
2019-01-23 14:15:00	-204.15	10.03	1.9
2019-01-23 14:30:00	-204.16	10.07	2.06
2019-01-23 14:45:00	-204.19	10.07	2.4
2019-01-23 15:00:00	-204.2	10.03	3.34
2019-01-23 15:15:00	-204.23	10.03	4.06
2019-01-23 15:30:00	-204.26	10.03	3.62
2019-01-23 15:45:00	-204.34	10.03	3.12
2019-01-23 16:00:00	-204.36	10.03	2.9
2019-01-23 16:15:00	-204.39	10.03	2.45
2019-01-23 16:30:00	-204.43	10.03	1.79
2019-01-23 16:45:00	-204.48	10.03	1.12
2019-01-23 17:00:00	-204.51	10.03	0.4
2019-01-23 17:15:00	-204.56	10.03	-0.45
2019-01-23 17:30:00	-204.58	10.03	-1.05
2019-01-23 17:45:00	-204.62	10.03	-1.31
2019-01-23 18:00:00	-204.68	10.03	-1.45
2019-01-23 18:15:00	-204.71	10.03	-1.45
2019-01-23 18:30:00	-204.73	10.07	-1.45
2019-01-23 18:45:00	-204.73	10.03	-1.45
2019-01-23 19:00:00	-204.73	10.03	-1.45
2019-01-23 19:15:00	-204.77	10.03	-1.51
2019-01-23 19:30:00	-204.79	10.03	-1.51
2019-01-23 19:45:00	-204.81	10.07	-1.51
2019-01-23 20:00:00	-204.83	10.03	-1.51
2019-01-23 20:15:00	-204.83	10.03	-1.58
2019-01-23 20:30:00	-204.86	10.03	-1.58
2019-01-23 20:45:00	-204.88	10.03	-1.65
2019-01-23 21:00:00	-204.9	10.03	-1.71
2019-01-23 21:15:00	-204.9	10.03	-1.78
2019-01-23 21:30:00	-204.93	10.03	-1.84
2019-01-23 21:45:00	-204.98	10.03	-1.98
2019-01-23 22:00:00	-204.99	10.03	-2.11
2019-01-23 22:15:00	-204.99	10.03	-2.18
2019-01-23 22:30:00	-205	10.03	-2.24
2019-01-23 22:45:00	-205	10.03	-2.37
2019-01-23 23:00:00	-205.01	10.03	-2.44
2019-01-23 23:15:00	-205.03	10.03	-2.51
2019-01-23 23:30:00	-205.04	10.03	-2.51
2019-01-23 23:45:00	-205.08	10.03	-2.57
2019-01-24 00:00:00	-205.1	10.03	-2.57
2019-01-24 00:15:00	-205.14	10.03	-2.57
2019-01-24 00:30:00	-205.16	10.03	-2.64
2019-01-24 00:45:00	-205.19	10.03	-2.64
2019-01-24 01:00:00	-205.21	10.03	-2.64
2019-01-24 01:15:00	-205.22	10.03	-2.71
2019-01-24 01:30:00	-205.22	10.03	-2.71
2019-01-24 01:45:00	-205.24	10.03	-2.71
2019-01-24 02:00:00	-205.26	10.03	-2.77
2019-01-24 02:15:00	-205.26	10.03	-2.77
2019-01-24 02:30:00	-205.26	9.99	-2.77
2019-01-24 02:45:00	-205.29	10.03	-2.84
2019-01-24 03:00:00	-205.27	10.03	-2.9
2019-01-24 03:15:00	-205.26	10.03	-2.9
2019-01-24 03:30:00	-205.26	10.03	-2.97
2019-01-24 03:45:00	-205.25	10.03	-3.04
2019-01-24 04:00:00	-205.25	10.03	-3.04
2019-01-24 04:15:00	-205.25	9.99	-3.04
2019-01-24 04:30:00	-205.26	10.03	-3.1
2019-01-24 04:45:00	-205.31	10.03	-3.17
2019-01-24 05:00:00	-205.29	9.99	-3.24
